stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000354558	9606.ENSP00000380432	MTOR	INS	9606	0.882	0	0	0	0	0	0	0.882
9606.ENSP00000354558	9606.ENSP00000474725	MTOR	FBXW7	9606	0.921	0	0	0	0.049	0.835	0	0.54
9606.ENSP00000354558	9606.ENSP00000361021	MTOR	PTEN	9606	0.942	0	0	0	0	0.281	0	0.922
9606.ENSP00000354558	9606.ENSP00000428056	MTOR	PIK3R1	9606	0.956	0	0	0	0.044	0	0.9	0.577
9606.ENSP00000354558	9606.ENSP00000365016	MTOR	IRS2	9606	0.966	0	0	0	0	0.312	0.9	0.548
9606.ENSP00000354558	9606.ENSP00000375892	MTOR	AKT2	9606	0.967	0	0	0	0.06	0.073	0.9	0.668
9606.ENSP00000354612	9606.ENSP00000364243	PTGS1	PLA2G2F	9606	0.719	0	0	0	0	0	0.65	0.231
9606.ENSP00000354612	9606.ENSP00000354687	PTGS1	MT-ND1	9606	0.88	0	0	0	0	0	0	0.88
9606.ENSP00000354612	9606.ENSP00000354665	PTGS1	MT-ND6	9606	0.881	0	0	0	0	0	0	0.881
9606.ENSP00000354612	9606.ENSP00000355046	PTGS1	MT-ND2	9606	0.882	0	0	0	0	0	0	0.882
9606.ENSP00000354612	9606.ENSP00000354813	PTGS1	MT-ND5	9606	0.883	0	0	0	0	0	0	0.883
9606.ENSP00000354612	9606.ENSP00000355206	PTGS1	MT-ND3	9606	0.884	0	0	0	0	0	0	0.884
9606.ENSP00000354612	9606.ENSP00000354728	PTGS1	MT-ND4L	9606	0.885	0	0	0	0	0	0	0.885
9606.ENSP00000354612	9606.ENSP00000354961	PTGS1	MT-ND4	9606	0.888	0	0	0	0	0	0	0.888
9606.ENSP00000354612	9606.ENSP00000356438	PTGS1	PTGS2	9606	0.946	0	0	0.057	0.157	0.292	0.9	0.192
9606.ENSP00000354665	9606.ENSP00000379430	MT-ND6	NDUFAF6	9606	0.758	0	0	0	0	0	0.5	0.536
9606.ENSP00000354665	9606.ENSP00000358272	MT-ND6	NDUFAF4	9606	0.92	0	0	0	0	0	0.838	0.531
9606.ENSP00000354665	9606.ENSP00000419087	MT-ND6	NDUFB2	9606	0.974	0	0	0	0	0.812	0.851	0.165
9606.ENSP00000354665	9606.ENSP00000483888	MT-ND6	NDUFB1	9606	0.976	0	0	0	0	0.894	0.54	0.55
9606.ENSP00000354665	9606.ENSP00000407336	MT-ND6	NDUFB3	9606	0.986	0	0	0	0	0.894	0.851	0.233
9606.ENSP00000354665	9606.ENSP00000441126	MT-ND6	NDUFC1	9606	0.987	0	0	0	0	0.825	0.851	0.549
9606.ENSP00000354665	9606.ENSP00000482543	MT-ND6	NDUFA6	9606	0.987	0	0	0	0	0.894	0.851	0.282
9606.ENSP00000354665	9606.ENSP00000417142	MT-ND6	NDUFA5	9606	0.989	0	0	0	0	0.889	0.851	0.406
9606.ENSP00000354665	9606.ENSP00000362873	MT-ND6	NDUFA8	9606	0.992	0	0	0	0	0.894	0.851	0.553
9606.ENSP00000354665	9606.ENSP00000389160	MT-ND6	NDUFA11	9606	0.993	0	0	0	0	0.922	0.744	0.714
9606.ENSP00000354665	9606.ENSP00000423673	MT-ND6	NDUFA13	9606	0.993	0	0	0	0	0.94	0.851	0.34
9606.ENSP00000354665	9606.ENSP00000356972	MT-ND6	NDUFS2	9606	0.995	0	0	0	0	0.894	0.851	0.752
9606.ENSP00000354665	9606.ENSP00000392709	MT-ND6	NDUFS1	9606	0.995	0	0	0	0	0.894	0.851	0.725
9606.ENSP00000354665	9606.ENSP00000369176	MT-ND6	NDUFB6	9606	0.995	0	0	0	0	0.894	0.935	0.382
9606.ENSP00000354665	9606.ENSP00000360492	MT-ND6	NDUFA1	9606	0.997	0	0	0	0.049	0.94	0.851	0.73
9606.ENSP00000354665	9606.ENSP00000418438	MT-ND6	NDUFA3	9606	0.997	0	0	0	0	0.959	0.851	0.598
9606.ENSP00000354665	9606.ENSP00000458770	MT-ND6	NDUFAB1	9606	0.998	0	0	0	0	0.991	0.851	0.257
9606.ENSP00000354665	9606.ENSP00000497587	MT-ND6	NDUFV1	9606	0.998	0	0	0	0	0.894	0.851	0.887
9606.ENSP00000354665	9606.ENSP00000362058	MT-ND6	NDUFS5	9606	0.999	0	0	0	0	0.999	0.54	0.27
9606.ENSP00000354665	9606.ENSP00000354961	MT-ND6	MT-ND4	9606	0.999	0	0	0.248	0.81	0.894	0.851	0.999
9606.ENSP00000354665	9606.ENSP00000355046	MT-ND6	MT-ND2	9606	0.999	0	0	0.313	0.824	0.959	0.851	0.999
9606.ENSP00000354665	9606.ENSP00000355206	MT-ND6	MT-ND3	9606	0.999	0	0	0	0.56	0.959	0.851	0.999
9606.ENSP00000354665	9606.ENSP00000354813	MT-ND6	MT-ND5	9606	0.999	0	0	0	0.912	0.961	0.851	0.998
9606.ENSP00000354665	9606.ENSP00000354728	MT-ND6	MT-ND4L	9606	0.999	0	0	0.524	0.787	0.959	0.851	0.999
9606.ENSP00000354665	9606.ENSP00000354687	MT-ND6	MT-ND1	9606	0.999	0	0	0	0.785	0.94	0.851	0.997
9606.ENSP00000354671	9606.ENSP00000361021	MAST2	PTEN	9606	0.993	0	0	0	0	0.948	0	0.878
9606.ENSP00000354687	9606.ENSP00000379430	MT-ND1	NDUFAF6	9606	0.87	0	0	0	0.087	0	0.8	0.345
9606.ENSP00000354687	9606.ENSP00000358272	MT-ND1	NDUFAF4	9606	0.956	0	0	0	0.055	0	0.838	0.738
9606.ENSP00000354687	9606.ENSP00000483888	MT-ND1	NDUFB1	9606	0.988	0	0	0	0.137	0.856	0.9	0.195
9606.ENSP00000354687	9606.ENSP00000419087	MT-ND1	NDUFB2	9606	0.994	0	0	0	0	0.812	0.967	0.209
9606.ENSP00000354687	9606.ENSP00000441126	MT-ND1	NDUFC1	9606	0.995	0	0	0	0	0.825	0.967	0.229
9606.ENSP00000354687	9606.ENSP00000369176	MT-ND1	NDUFB6	9606	0.998	0	0	0	0.393	0.856	0.967	0.441
9606.ENSP00000354687	9606.ENSP00000418438	MT-ND1	NDUFA3	9606	0.998	0	0	0	0.308	0.94	0.967	0.28
9606.ENSP00000354687	9606.ENSP00000389160	MT-ND1	NDUFA11	9606	0.998	0	0	0	0.391	0.852	0.944	0.713
9606.ENSP00000354687	9606.ENSP00000482543	MT-ND1	NDUFA6	9606	0.999	0	0	0	0.196	0.998	0.967	0.306
9606.ENSP00000354687	9606.ENSP00000417142	MT-ND1	NDUFA5	9606	0.999	0	0	0	0.214	0.991	0.967	0.427
9606.ENSP00000354687	9606.ENSP00000354813	MT-ND1	MT-ND5	9606	0.999	0.12	0	0.528	0.999	0.988	0.98	0.997
9606.ENSP00000354687	9606.ENSP00000423673	MT-ND1	NDUFA13	9606	0.999	0	0	0	0.391	0.996	0.967	0.387
9606.ENSP00000354687	9606.ENSP00000354961	MT-ND1	MT-ND4	9606	0.999	0.231	0	0.526	0.999	0.991	0.98	0.999
9606.ENSP00000354687	9606.ENSP00000355206	MT-ND1	MT-ND3	9606	0.999	0.231	0	0.474	0.978	0.994	0.98	0.999
9606.ENSP00000354687	9606.ENSP00000458770	MT-ND1	NDUFAB1	9606	0.999	0.043	0	0	0.078	0.991	0.967	0.481
9606.ENSP00000354687	9606.ENSP00000392709	MT-ND1	NDUFS1	9606	0.999	0.231	0.261	0	0.964	0.993	0.98	0.73
9606.ENSP00000354687	9606.ENSP00000407336	MT-ND1	NDUFB3	9606	0.999	0	0	0	0.358	0.991	0.967	0.226
9606.ENSP00000354687	9606.ENSP00000362058	MT-ND1	NDUFS5	9606	0.999	0	0	0	0.356	0.998	0.9	0.472
9606.ENSP00000354687	9606.ENSP00000356972	MT-ND1	NDUFS2	9606	0.999	0.231	0	0.458	0.964	0.994	0.98	0.869
9606.ENSP00000354687	9606.ENSP00000362873	MT-ND1	NDUFA8	9606	0.999	0	0	0	0.253	0.997	0.967	0.392
9606.ENSP00000354687	9606.ENSP00000497587	MT-ND1	NDUFV1	9606	0.999	0.231	0	0	0.965	0.998	0.98	0.813
9606.ENSP00000354687	9606.ENSP00000354728	MT-ND1	MT-ND4L	9606	0.999	0	0	0	0.931	0.989	0.906	0.999
9606.ENSP00000354687	9606.ENSP00000355046	MT-ND1	MT-ND2	9606	0.999	0.12	0	0.506	0.999	0.988	0.979	0.998
9606.ENSP00000354687	9606.ENSP00000360492	MT-ND1	NDUFA1	9606	0.999	0	0	0	0	0.965	0.967	0.85
9606.ENSP00000354724	9606.ENSP00000396160	PCGF3	FBRSL1	9606	0.731	0	0	0	0.074	0.375	0	0.573
9606.ENSP00000354724	9606.ENSP00000366271	PCGF3	KDM2B	9606	0.817	0	0	0	0.111	0.581	0	0.547
9606.ENSP00000354724	9606.ENSP00000437775	PCGF3	BCORL1	9606	0.838	0	0	0	0.049	0.765	0	0.335
9606.ENSP00000354724	9606.ENSP00000443824	PCGF3	ZNRF3	9606	0.968	0	0	0	0	0	0	0.968
9606.ENSP00000354728	9606.ENSP00000358272	MT-ND4L	NDUFAF4	9606	0.757	0	0	0	0	0	0.69	0.25
9606.ENSP00000354728	9606.ENSP00000483888	MT-ND4L	NDUFB1	9606	0.96	0	0	0	0	0.894	0.54	0.241
9606.ENSP00000354728	9606.ENSP00000419087	MT-ND4L	NDUFB2	9606	0.975	0	0	0	0.049	0.812	0.851	0.179
9606.ENSP00000354728	9606.ENSP00000389160	MT-ND4L	NDUFA11	9606	0.984	0	0	0	0.049	0.918	0.744	0.293
9606.ENSP00000354728	9606.ENSP00000362058	MT-ND4L	NDUFS5	9606	0.985	0	0	0	0.049	0.959	0.54	0.287
9606.ENSP00000354728	9606.ENSP00000360492	MT-ND4L	NDUFA1	9606	0.986	0	0	0	0	0.856	0.851	0.4
9606.ENSP00000354728	9606.ENSP00000407336	MT-ND4L	NDUFB3	9606	0.986	0	0	0	0	0.894	0.851	0.213
9606.ENSP00000354728	9606.ENSP00000441126	MT-ND4L	NDUFC1	9606	0.987	0	0	0	0	0.825	0.851	0.569
9606.ENSP00000354728	9606.ENSP00000418438	MT-ND4L	NDUFA3	9606	0.988	0	0	0	0	0.894	0.851	0.302
9606.ENSP00000354728	9606.ENSP00000369176	MT-ND4L	NDUFB6	9606	0.996	0	0	0	0	0.894	0.851	0.788
9606.ENSP00000354728	9606.ENSP00000482543	MT-ND4L	NDUFA6	9606	0.998	0	0	0	0	0.987	0.851	0.246
9606.ENSP00000354728	9606.ENSP00000362873	MT-ND4L	NDUFA8	9606	0.998	0	0	0	0	0.986	0.851	0.336
9606.ENSP00000354728	9606.ENSP00000423673	MT-ND4L	NDUFA13	9606	0.998	0	0	0	0	0.986	0.851	0.25
9606.ENSP00000354728	9606.ENSP00000392709	MT-ND4L	NDUFS1	9606	0.998	0	0	0	0	0.987	0.851	0.433
9606.ENSP00000354728	9606.ENSP00000354813	MT-ND4L	MT-ND5	9606	0.999	0	0	0.222	0.999	0.983	0.906	0.999
9606.ENSP00000354728	9606.ENSP00000417142	MT-ND4L	NDUFA5	9606	0.999	0	0	0	0	0.986	0.851	0.6
9606.ENSP00000354728	9606.ENSP00000356972	MT-ND4L	NDUFS2	9606	0.999	0	0	0	0.106	0.994	0.851	0.644
9606.ENSP00000354728	9606.ENSP00000497587	MT-ND4L	NDUFV1	9606	0.999	0	0	0	0	0.987	0.851	0.684
9606.ENSP00000354728	9606.ENSP00000354961	MT-ND4L	MT-ND4	9606	0.999	0	0	0.288	0.935	0.989	0.906	0.999
9606.ENSP00000354728	9606.ENSP00000355206	MT-ND4L	MT-ND3	9606	0.999	0	0	0	0.555	0.994	0.851	0.999
9606.ENSP00000354728	9606.ENSP00000355046	MT-ND4L	MT-ND2	9606	0.999	0	0	0.368	0.988	0.983	0.874	0.999
9606.ENSP00000354728	9606.ENSP00000458770	MT-ND4L	NDUFAB1	9606	0.999	0	0	0	0	0.991	0.851	0.312
9606.ENSP00000354813	9606.ENSP00000358272	MT-ND5	NDUFAF4	9606	0.861	0	0	0	0.054	0	0.69	0.566
9606.ENSP00000354813	9606.ENSP00000483888	MT-ND5	NDUFB1	9606	0.992	0	0	0	0.108	0.894	0.9	0.311
9606.ENSP00000354813	9606.ENSP00000441126	MT-ND5	NDUFC1	9606	0.995	0	0	0	0	0.828	0.967	0.309
9606.ENSP00000354813	9606.ENSP00000419087	MT-ND5	NDUFB2	9606	0.997	0	0	0	0	0.907	0.967	0.27
9606.ENSP00000354813	9606.ENSP00000418438	MT-ND5	NDUFA3	9606	0.998	0	0	0	0.253	0.894	0.967	0.32
9606.ENSP00000354813	9606.ENSP00000417142	MT-ND5	NDUFA5	9606	0.999	0	0	0	0.163	0.988	0.967	0.469
9606.ENSP00000354813	9606.ENSP00000482543	MT-ND5	NDUFA6	9606	0.999	0	0	0	0.161	0.999	0.967	0.327
9606.ENSP00000354813	9606.ENSP00000354961	MT-ND5	MT-ND4	9606	0.999	0.12	0.752	0.537	0.999	0.994	0.98	0.999
9606.ENSP00000354813	9606.ENSP00000355206	MT-ND5	MT-ND3	9606	0.999	0.12	0	0.425	0.879	0.988	0.979	0.999
9606.ENSP00000354813	9606.ENSP00000423673	MT-ND5	NDUFA13	9606	0.999	0	0	0	0.257	0.988	0.967	0.406
9606.ENSP00000354813	9606.ENSP00000407336	MT-ND5	NDUFB3	9606	0.999	0	0	0	0.245	0.99	0.967	0.37
9606.ENSP00000354813	9606.ENSP00000458770	MT-ND5	NDUFAB1	9606	0.999	0	0	0	0.076	0.994	0.967	0.461
9606.ENSP00000354813	9606.ENSP00000392709	MT-ND5	NDUFS1	9606	0.999	0.12	0	0	0.84	0.988	0.978	0.877
9606.ENSP00000354813	9606.ENSP00000369176	MT-ND5	NDUFB6	9606	0.999	0	0	0	0.257	0.959	0.967	0.755
9606.ENSP00000354813	9606.ENSP00000362873	MT-ND5	NDUFA8	9606	0.999	0	0	0	0.214	0.995	0.967	0.449
9606.ENSP00000354813	9606.ENSP00000362058	MT-ND5	NDUFS5	9606	0.999	0	0	0	0.255	0.998	0.9	0.327
9606.ENSP00000354813	9606.ENSP00000356972	MT-ND5	NDUFS2	9606	0.999	0.12	0	0.234	0.837	0.994	0.978	0.79
9606.ENSP00000354813	9606.ENSP00000355046	MT-ND5	MT-ND2	9606	0.999	0	0	0.248	0.999	0.994	0.979	0.992
9606.ENSP00000354813	9606.ENSP00000497587	MT-ND5	NDUFV1	9606	0.999	0.12	0	0	0.799	0.999	0.979	0.893
9606.ENSP00000354813	9606.ENSP00000389160	MT-ND5	NDUFA11	9606	0.999	0	0	0	0.257	0.999	0.944	0.782
9606.ENSP00000354813	9606.ENSP00000360492	MT-ND5	NDUFA1	9606	0.999	0	0	0	0	0.922	0.967	0.766
9606.ENSP00000354859	9606.ENSP00000414303	DRD2	BDNF	9606	0.79	0	0	0	0.057	0	0	0.787
9606.ENSP00000354859	9606.ENSP00000370571	DRD2	TH	9606	0.841	0	0	0	0.085	0	0	0.834
9606.ENSP00000354859	9606.ENSP00000386444	DRD2	SAG	9606	0.844	0	0	0	0.075	0.108	0	0.826
9606.ENSP00000354859	9606.ENSP00000372042	DRD2	PPP2R2C	9606	0.903	0	0	0	0.067	0	0.9	0.053
9606.ENSP00000354859	9606.ENSP00000358513	DRD2	CNR1	9606	0.99	0	0	0	0.083	0.324	0.9	0.867
9606.ENSP00000354923	9606.ENSP00000371512	DMD	SGCZ	9606	0.708	0	0	0	0.042	0.095	0.54	0.355
9606.ENSP00000354923	9606.ENSP00000368766	DMD	ADRA1D	9606	0.712	0	0	0	0	0.51	0	0.437
9606.ENSP00000354923	9606.ENSP00000467141	DMD	TTN	9606	0.857	0	0	0	0.099	0	0	0.848
9606.ENSP00000354923	9606.ENSP00000477999	DMD	NOS1	9606	0.929	0	0	0	0.062	0.343	0	0.895
9606.ENSP00000354923	9606.ENSP00000470152	DMD	DTNA	9606	0.988	0	0	0	0.08	0.827	0	0.935
9606.ENSP00000354923	9606.ENSP00000378965	DMD	SNTB1	9606	0.996	0	0	0	0	0.834	0.54	0.956
9606.ENSP00000354961	9606.ENSP00000358272	MT-ND4	NDUFAF4	9606	0.922	0	0	0	0.054	0.421	0.69	0.598
9606.ENSP00000354961	9606.ENSP00000419087	MT-ND4	NDUFB2	9606	0.994	0	0	0	0	0.812	0.967	0.188
9606.ENSP00000354961	9606.ENSP00000441126	MT-ND4	NDUFC1	9606	0.995	0	0	0	0	0.825	0.967	0.31
9606.ENSP00000354961	9606.ENSP00000418438	MT-ND4	NDUFA3	9606	0.997	0	0	0	0.224	0.894	0.967	0.305
9606.ENSP00000354961	9606.ENSP00000407336	MT-ND4	NDUFB3	9606	0.999	0	0	0	0.277	0.993	0.967	0.28
9606.ENSP00000354961	9606.ENSP00000392709	MT-ND4	NDUFS1	9606	0.999	0.231	0	0	0.966	0.991	0.98	0.848
9606.ENSP00000354961	9606.ENSP00000458770	MT-ND4	NDUFAB1	9606	0.999	0	0	0	0.099	0.991	0.967	0.292
9606.ENSP00000354961	9606.ENSP00000355206	MT-ND4	MT-ND3	9606	0.999	0.231	0	0.452	0.941	0.991	0.98	0.999
9606.ENSP00000354961	9606.ENSP00000423673	MT-ND4	NDUFA13	9606	0.999	0	0	0	0.257	0.995	0.967	0.327
9606.ENSP00000354961	9606.ENSP00000482543	MT-ND4	NDUFA6	9606	0.999	0	0	0	0.195	0.998	0.967	0.333
9606.ENSP00000354961	9606.ENSP00000417142	MT-ND4	NDUFA5	9606	0.999	0	0	0	0.169	0.991	0.967	0.4
9606.ENSP00000354961	9606.ENSP00000389160	MT-ND4	NDUFA11	9606	0.999	0	0	0	0.256	0.999	0.944	0.638
9606.ENSP00000354961	9606.ENSP00000360492	MT-ND4	NDUFA1	9606	0.999	0	0	0	0	0.915	0.967	0.667
9606.ENSP00000354961	9606.ENSP00000497587	MT-ND4	NDUFV1	9606	0.999	0.231	0	0	0.964	0.991	0.98	0.848
9606.ENSP00000354961	9606.ENSP00000355046	MT-ND4	MT-ND2	9606	0.999	0.12	0	0.537	0.999	0.994	0.979	0.999
9606.ENSP00000354961	9606.ENSP00000362873	MT-ND4	NDUFA8	9606	0.999	0	0	0	0.216	0.997	0.967	0.443
9606.ENSP00000354961	9606.ENSP00000362058	MT-ND4	NDUFS5	9606	0.999	0	0	0	0.324	0.998	0.9	0.392
9606.ENSP00000354961	9606.ENSP00000356972	MT-ND4	NDUFS2	9606	0.999	0.231	0	0.209	0.965	0.994	0.98	0.787
9606.ENSP00000354961	9606.ENSP00000369176	MT-ND4	NDUFB6	9606	0.999	0	0	0	0.256	0.955	0.967	0.679
9606.ENSP00000354961	9606.ENSP00000483888	MT-ND4	NDUFB1	9606	0.999	0	0	0	0.127	0.959	0.9	0.82
9606.ENSP00000355046	9606.ENSP00000379430	MT-ND2	NDUFAF6	9606	0.767	0	0	0	0.06	0	0.5	0.544
9606.ENSP00000355046	9606.ENSP00000358272	MT-ND2	NDUFAF4	9606	0.927	0	0	0	0.067	0	0.838	0.555
9606.ENSP00000355046	9606.ENSP00000419087	MT-ND2	NDUFB2	9606	0.994	0	0	0	0	0.812	0.967	0.18
9606.ENSP00000355046	9606.ENSP00000483888	MT-ND2	NDUFB1	9606	0.997	0	0	0	0.082	0.955	0.9	0.523
9606.ENSP00000355046	9606.ENSP00000362058	MT-ND2	NDUFS5	9606	0.997	0	0	0	0.163	0.959	0.9	0.36
9606.ENSP00000355046	9606.ENSP00000418438	MT-ND2	NDUFA3	9606	0.997	0	0	0	0.127	0.894	0.967	0.245
9606.ENSP00000355046	9606.ENSP00000360492	MT-ND2	NDUFA1	9606	0.997	0	0	0	0	0.856	0.967	0.568
9606.ENSP00000355046	9606.ENSP00000441126	MT-ND2	NDUFC1	9606	0.997	0	0	0	0	0.851	0.967	0.507
9606.ENSP00000355046	9606.ENSP00000369176	MT-ND2	NDUFB6	9606	0.998	0	0	0	0.163	0.894	0.967	0.388
9606.ENSP00000355046	9606.ENSP00000356972	MT-ND2	NDUFS2	9606	0.999	0.12	0	0	0.835	0.994	0.978	0.748
9606.ENSP00000355046	9606.ENSP00000362873	MT-ND2	NDUFA8	9606	0.999	0	0	0	0.127	0.994	0.967	0.398
9606.ENSP00000355046	9606.ENSP00000497587	MT-ND2	NDUFV1	9606	0.999	0.12	0	0	0.793	0.988	0.979	0.787
9606.ENSP00000355046	9606.ENSP00000389160	MT-ND2	NDUFA11	9606	0.999	0	0	0	0.108	0.978	0.944	0.624
9606.ENSP00000355046	9606.ENSP00000482543	MT-ND2	NDUFA6	9606	0.999	0	0	0	0.121	0.999	0.967	0.52
9606.ENSP00000355046	9606.ENSP00000417142	MT-ND2	NDUFA5	9606	0.999	0	0	0	0.149	0.99	0.967	0.442
9606.ENSP00000355046	9606.ENSP00000423673	MT-ND2	NDUFA13	9606	0.999	0	0	0	0.149	0.988	0.967	0.583
9606.ENSP00000355046	9606.ENSP00000355206	MT-ND2	MT-ND3	9606	0.999	0.12	0	0.432	0.901	0.991	0.979	0.999
9606.ENSP00000355046	9606.ENSP00000458770	MT-ND2	NDUFAB1	9606	0.999	0	0	0	0.08	0.991	0.967	0.316
9606.ENSP00000355046	9606.ENSP00000392709	MT-ND2	NDUFS1	9606	0.999	0.12	0	0	0.836	0.988	0.978	0.871
9606.ENSP00000355046	9606.ENSP00000407336	MT-ND2	NDUFB3	9606	0.999	0	0	0	0.14	0.981	0.967	0.31
9606.ENSP00000355094	9606.ENSP00000419060	QKI	BRAF	9606	0.74	0	0	0	0.044	0.045	0.5	0.499
9606.ENSP00000355094	9606.ENSP00000357047	QKI	MED23	9606	0.994	0	0	0	0.074	0.994	0	0
9606.ENSP00000355206	9606.ENSP00000379430	MT-ND3	NDUFAF6	9606	0.779	0	0	0	0	0	0.5	0.577
9606.ENSP00000355206	9606.ENSP00000358272	MT-ND3	NDUFAF4	9606	0.924	0	0	0	0	0	0.838	0.55
9606.ENSP00000355206	9606.ENSP00000483888	MT-ND3	NDUFB1	9606	0.991	0	0	0	0.049	0.894	0.9	0.271
9606.ENSP00000355206	9606.ENSP00000419087	MT-ND3	NDUFB2	9606	0.994	0	0	0	0	0.812	0.967	0.213
9606.ENSP00000355206	9606.ENSP00000362058	MT-ND3	NDUFS5	9606	0.996	0	0	0	0	0.963	0.9	0.239
9606.ENSP00000355206	9606.ENSP00000369176	MT-ND3	NDUFB6	9606	0.997	0	0	0	0	0.894	0.967	0.404
9606.ENSP00000355206	9606.ENSP00000441126	MT-ND3	NDUFC1	9606	0.997	0	0	0	0	0.825	0.967	0.556
9606.ENSP00000355206	9606.ENSP00000360492	MT-ND3	NDUFA1	9606	0.998	0	0	0	0	0.856	0.967	0.608
9606.ENSP00000355206	9606.ENSP00000389160	MT-ND3	NDUFA11	9606	0.998	0	0	0	0	0.878	0.944	0.753
9606.ENSP00000355206	9606.ENSP00000356972	MT-ND3	NDUFS2	9606	0.999	0.231	0	0.29	0.963	0.994	0.98	0.774
9606.ENSP00000355206	9606.ENSP00000362873	MT-ND3	NDUFA8	9606	0.999	0	0	0	0	0.991	0.967	0.565
9606.ENSP00000355206	9606.ENSP00000417142	MT-ND3	NDUFA5	9606	0.999	0	0	0	0	0.991	0.967	0.635
9606.ENSP00000355206	9606.ENSP00000482543	MT-ND3	NDUFA6	9606	0.999	0	0	0	0.141	0.999	0.967	0.41
9606.ENSP00000355206	9606.ENSP00000458770	MT-ND3	NDUFAB1	9606	0.999	0	0	0	0.105	0.991	0.967	0.304
9606.ENSP00000355206	9606.ENSP00000392709	MT-ND3	NDUFS1	9606	0.999	0.231	0	0	0.832	0.991	0.98	0.832
9606.ENSP00000355206	9606.ENSP00000407336	MT-ND3	NDUFB3	9606	0.999	0	0	0	0.087	0.988	0.967	0.252
9606.ENSP00000355206	9606.ENSP00000423673	MT-ND3	NDUFA13	9606	0.999	0	0	0	0	0.994	0.967	0.355
9606.ENSP00000355206	9606.ENSP00000418438	MT-ND3	NDUFA3	9606	0.999	0	0	0	0	0.959	0.967	0.564
9606.ENSP00000355206	9606.ENSP00000497587	MT-ND3	NDUFV1	9606	0.999	0.231	0	0	0.915	0.991	0.98	0.878
9606.ENSP00000355865	9606.ENSP00000381185	PRKN	BCL2	9606	0.705	0	0	0	0	0.38	0	0.544
9606.ENSP00000355865	9606.ENSP00000494664	PRKN	HK1	9606	0.752	0	0	0	0	0.696	0	0.219
9606.ENSP00000355865	9606.ENSP00000370571	PRKN	TH	9606	0.764	0	0	0	0	0	0	0.764
9606.ENSP00000355865	9606.ENSP00000493970	PRKN	ZNF746	9606	0.847	0	0	0	0	0.301	0	0.791
9606.ENSP00000355865	9606.ENSP00000474725	PRKN	FBXW7	9606	0.936	0	0	0	0.044	0.512	0.54	0.74
9606.ENSP00000355865	9606.ENSP00000379931	PRKN	UBE2E2	9606	0.978	0	0	0	0	0.749	0	0.919
9606.ENSP00000355958	9606.ENSP00000479617	DTL	UHRF1	9606	0.786	0	0	0	0.581	0	0	0.511
9606.ENSP00000355958	9606.ENSP00000384823	DTL	FBXO11	9606	0.86	0	0	0	0.042	0.51	0	0.725
9606.ENSP00000355968	9606.ENSP00000445829	SLC30A1	SLC39A11	9606	0.749	0.054	0	0	0.042	0.092	0	0.731
9606.ENSP00000355968	9606.ENSP00000386766	SLC30A1	SLC39A10	9606	0.82	0.054	0	0	0.057	0.092	0	0.804
9606.ENSP00000356150	9606.ENSP00000381185	MDM4	BCL2	9606	0.728	0	0	0	0.056	0.51	0	0.46
9606.ENSP00000356150	9606.ENSP00000361021	MDM4	PTEN	9606	0.732	0	0	0	0.074	0.045	0.4	0.555
9606.ENSP00000356155	9606.ENSP00000482457	PIK3C2B	PLCG2	9606	0.7	0	0	0	0.101	0	0.65	0.125
9606.ENSP00000356155	9606.ENSP00000361021	PIK3C2B	PTEN	9606	0.941	0	0	0	0.067	0	0.9	0.424
9606.ENSP00000356155	9606.ENSP00000428056	PIK3C2B	PIK3R1	9606	0.953	0	0	0	0.044	0.138	0.9	0.498
9606.ENSP00000356438	9606.ENSP00000368727	PTGS2	XDH	9606	0.704	0	0	0	0.043	0	0	0.704
9606.ENSP00000356438	9606.ENSP00000364243	PTGS2	PLA2G2F	9606	0.709	0	0	0	0	0	0.65	0.204
9606.ENSP00000356438	9606.ENSP00000478887	PTGS2	MYC	9606	0.715	0	0	0	0.091	0	0	0.699
9606.ENSP00000356438	9606.ENSP00000385523	PTGS2	PPARA	9606	0.729	0	0	0	0.063	0	0	0.723
9606.ENSP00000356438	9606.ENSP00000381185	PTGS2	BCL2	9606	0.745	0	0	0	0	0	0	0.745
9606.ENSP00000356438	9606.ENSP00000363089	PTGS2	TLR4	9606	0.787	0	0	0	0.179	0	0	0.751
9606.ENSP00000356438	9606.ENSP00000412237	PTGS2	IL10	9606	0.789	0	0	0	0.056	0	0	0.786
9606.ENSP00000356972	9606.ENSP00000377411	NDUFS2	NDUFA4L2	9606	0.711	0	0	0	0.238	0.071	0.467	0.325
9606.ENSP00000356972	9606.ENSP00000379430	NDUFS2	NDUFAF6	9606	0.781	0	0	0	0.089	0	0.5	0.558
9606.ENSP00000356972	9606.ENSP00000358272	NDUFS2	NDUFAF4	9606	0.991	0	0	0	0.058	0.602	0.838	0.879
9606.ENSP00000356972	9606.ENSP00000419087	NDUFS2	NDUFB2	9606	0.996	0	0	0	0.049	0.812	0.967	0.514
9606.ENSP00000356972	9606.ENSP00000483888	NDUFS2	NDUFB1	9606	0.996	0	0	0	0.109	0.894	0.9	0.672
9606.ENSP00000356972	9606.ENSP00000441126	NDUFS2	NDUFC1	9606	0.997	0	0	0	0.141	0.825	0.967	0.485
